,sexe,preusuel,annais,dpt,nombre
85217,1,ALOÏS,2017,61,3
85218,1,ALOÏS,2017,62,3
85219,1,ALOÏS,2017,63,3
85220,1,ALOÏS,2017,67,3
85221,1,ALOÏS,2017,69,15
85222,1,ALOÏS,2017,71,4
85223,1,ALOÏS,2017,74,4
85224,1,ALOÏS,2017,75,6
85225,1,ALOÏS,2017,78,4
85226,1,ALOÏS,2017,81,3
85227,1,ALOÏS,2017,83,3
85228,1,ALOÏS,2017,84,3
85229,1,ALOÏS,2017,85,6
85230,1,ALOÏS,2017,88,3
85231,1,ALOÏS,2017,91,4
85232,1,ALOÏS,2017,92,6
85309,1,ALPEREN,2017,57,4
85364,1,ALPHA,2017,75,10
85365,1,ALPHA,2017,78,3
85366,1,ALPHA,2017,93,5
88529,1,ALPHONSE,2017,44,5
88530,1,ALPHONSE,2017,59,5
88531,1,ALPHONSE,2017,69,4
88532,1,ALPHONSE,2017,75,13
88533,1,ALPHONSE,2017,76,4
88534,1,ALPHONSE,2017,92,3
88752,1,ALVIN,2017,57,4
88753,1,ALVIN,2017,59,3
88754,1,ALVIN,2017,93,4
88755,1,ALVIN,2017,973,4
88849,1,ALY,2017,75,9
88850,1,ALY,2017,91,3
88851,1,ALY,2017,92,5
88852,1,ALY,2017,93,8
88853,1,ALY,2017,94,5
88854,1,ALY,2017,95,6
88871,1,ALÈS,2017,75,3
89202,1,AMADOU,2017,59,3
89203,1,AMADOU,2017,75,17
89204,1,AMADOU,2017,76,5
89205,1,AMADOU,2017,78,10
89206,1,AMADOU,2017,92,6
89207,1,AMADOU,2017,93,17
89208,1,AMADOU,2017,94,5
89209,1,AMADOU,2017,95,16
90284,1,AMAR,2017,13,4
90285,1,AMAR,2017,21,3
90286,1,AMAR,2017,38,3
90287,1,AMAR,2017,59,4
90288,1,AMAR,2017,67,4
90289,1,AMAR,2017,68,4
90290,1,AMAR,2017,69,4
90291,1,AMAR,2017,74,4
90292,1,AMAR,2017,77,3
90293,1,AMAR,2017,92,5
90294,1,AMAR,2017,93,7
90295,1,AMAR,2017,95,4
90376,1,AMARA,2017,75,6
90377,1,AMARA,2017,91,4
90378,1,AMARA,2017,93,7
90379,1,AMARA,2017,94,3
92332,1,AMAURY,2017,02,3
92333,1,AMAURY,2017,06,9
92334,1,AMAURY,2017,10,3
92335,1,AMAURY,2017,13,9
92336,1,AMAURY,2017,14,6
92337,1,AMAURY,2017,17,5
92338,1,AMAURY,2017,19,5
92339,1,AMAURY,2017,22,7
92340,1,AMAURY,2017,28,3
92341,1,AMAURY,2017,29,6
92342,1,AMAURY,2017,31,8
92343,1,AMAURY,2017,33,7
92344,1,AMAURY,2017,34,8
92345,1,AMAURY,2017,35,12
92346,1,AMAURY,2017,38,8
92347,1,AMAURY,2017,39,4
92348,1,AMAURY,2017,42,6
92349,1,AMAURY,2017,44,9
92350,1,AMAURY,2017,45,5
92351,1,AMAURY,2017,47,3
92352,1,AMAURY,2017,49,10
92353,1,AMAURY,2017,50,3
92354,1,AMAURY,2017,51,7
92355,1,AMAURY,2017,54,4
92356,1,AMAURY,2017,56,3
92357,1,AMAURY,2017,57,5
92358,1,AMAURY,2017,59,12
92359,1,AMAURY,2017,60,3
92360,1,AMAURY,2017,61,4
92361,1,AMAURY,2017,62,8
92362,1,AMAURY,2017,63,3
92363,1,AMAURY,2017,64,3
92364,1,AMAURY,2017,67,8
92365,1,AMAURY,2017,68,4
92366,1,AMAURY,2017,69,18
92367,1,AMAURY,2017,71,5
92368,1,AMAURY,2017,72,3
92369,1,AMAURY,2017,73,3
92370,1,AMAURY,2017,75,27
92371,1,AMAURY,2017,76,11
92372,1,AMAURY,2017,77,7
92373,1,AMAURY,2017,78,13
92374,1,AMAURY,2017,80,6
92375,1,AMAURY,2017,83,3
92376,1,AMAURY,2017,84,6
92377,1,AMAURY,2017,85,3
92378,1,AMAURY,2017,89,3
92379,1,AMAURY,2017,91,10
92380,1,AMAURY,2017,92,23
92381,1,AMAURY,2017,94,7
92382,1,AMAURY,2017,95,10
92383,1,AMAURY,2017,974,5
92453,1,AMAYAS,2017,59,3
92454,1,AMAYAS,2017,75,3
92455,1,AMAYAS,2017,92,3
92456,1,AMAYAS,2017,93,3
92490,1,AMAËL,2017,29,3
92491,1,AMAËL,2017,44,4
92492,1,AMAËL,2017,49,4
92493,1,AMAËL,2017,59,6
92494,1,AMAËL,2017,65,4
92495,1,AMAËL,2017,69,5
92496,1,AMAËL,2017,75,6
92497,1,AMAËL,2017,91,3
93221,1,AMBROISE,2017,31,4
93222,1,AMBROISE,2017,34,3
93223,1,AMBROISE,2017,44,5
93224,1,AMBROISE,2017,45,3
93225,1,AMBROISE,2017,49,3
93226,1,AMBROISE,2017,59,6
93227,1,AMBROISE,2017,62,6
93228,1,AMBROISE,2017,63,3
93229,1,AMBROISE,2017,69,7
93230,1,AMBROISE,2017,74,6
93231,1,AMBROISE,2017,75,21
93232,1,AMBROISE,2017,78,3
93233,1,AMBROISE,2017,80,3
94377,1,AMETS,2017,64,3
94817,1,AMIN,2017,13,4
94818,1,AMIN,2017,45,3
94819,1,AMIN,2017,75,3
94820,1,AMIN,2017,93,4
94821,1,AMIN,2017,95,4
96282,1,AMINE,2017,01,7
96283,1,AMINE,2017,02,4
96284,1,AMINE,2017,06,13
96285,1,AMINE,2017,08,5
96286,1,AMINE,2017,13,42
96287,1,AMINE,2017,18,3
96288,1,AMINE,2017,20,6
96289,1,AMINE,2017,21,6
96290,1,AMINE,2017,25,5
96291,1,AMINE,2017,26,8
96292,1,AMINE,2017,27,6
96293,1,AMINE,2017,28,8
96294,1,AMINE,2017,30,14
96295,1,AMINE,2017,31,17
96296,1,AMINE,2017,33,8
96297,1,AMINE,2017,34,17
96298,1,AMINE,2017,35,6
96299,1,AMINE,2017,37,8
96300,1,AMINE,2017,38,14
96301,1,AMINE,2017,41,3
96302,1,AMINE,2017,42,20
96303,1,AMINE,2017,44,9
96304,1,AMINE,2017,45,5
96305,1,AMINE,2017,47,4
96306,1,AMINE,2017,49,4
96307,1,AMINE,2017,51,4
96308,1,AMINE,2017,54,10
96309,1,AMINE,2017,57,20
96310,1,AMINE,2017,59,45
96311,1,AMINE,2017,60,9
96312,1,AMINE,2017,62,8
96313,1,AMINE,2017,63,4
96314,1,AMINE,2017,67,16
96315,1,AMINE,2017,68,10
96316,1,AMINE,2017,69,45
96317,1,AMINE,2017,71,3
96318,1,AMINE,2017,72,5
96319,1,AMINE,2017,73,6
96320,1,AMINE,2017,74,13
96321,1,AMINE,2017,75,40
96322,1,AMINE,2017,76,11
96323,1,AMINE,2017,77,18
96324,1,AMINE,2017,78,27
96325,1,AMINE,2017,80,3
96326,1,AMINE,2017,81,4
96327,1,AMINE,2017,82,3
96328,1,AMINE,2017,83,10
96329,1,AMINE,2017,84,18
96330,1,AMINE,2017,85,4
96331,1,AMINE,2017,87,3
96332,1,AMINE,2017,90,7
96333,1,AMINE,2017,91,26
96334,1,AMINE,2017,92,36
96335,1,AMINE,2017,93,48
96336,1,AMINE,2017,94,49
96337,1,AMINE,2017,95,43
97167,1,AMIR,2017,01,9
97168,1,AMIR,2017,02,3
97169,1,AMIR,2017,06,40
97170,1,AMIR,2017,07,5
97171,1,AMIR,2017,10,5
97172,1,AMIR,2017,11,7
97173,1,AMIR,2017,12,4
97174,1,AMIR,2017,13,65
97175,1,AMIR,2017,16,7
97176,1,AMIR,2017,19,4
97177,1,AMIR,2017,20,16
97178,1,AMIR,2017,21,8
97179,1,AMIR,2017,24,11
97180,1,AMIR,2017,25,6
97181,1,AMIR,2017,26,13
97182,1,AMIR,2017,27,5
97183,1,AMIR,2017,28,8
97184,1,AMIR,2017,29,7
97185,1,AMIR,2017,30,28
97186,1,AMIR,2017,31,44
97187,1,AMIR,2017,33,26
97188,1,AMIR,2017,34,39
97189,1,AMIR,2017,35,10
97190,1,AMIR,2017,37,8
97191,1,AMIR,2017,38,17
97192,1,AMIR,2017,41,4
97193,1,AMIR,2017,42,22
97194,1,AMIR,2017,44,17
97195,1,AMIR,2017,45,11
97196,1,AMIR,2017,47,12
97197,1,AMIR,2017,49,13
97198,1,AMIR,2017,51,9
97199,1,AMIR,2017,53,3
97200,1,AMIR,2017,54,6
97201,1,AMIR,2017,56,4
97202,1,AMIR,2017,57,18
97203,1,AMIR,2017,59,50
97204,1,AMIR,2017,60,13
97205,1,AMIR,2017,62,9
97206,1,AMIR,2017,63,8
97207,1,AMIR,2017,64,9
97208,1,AMIR,2017,66,12
97209,1,AMIR,2017,67,23
97210,1,AMIR,2017,68,16
97211,1,AMIR,2017,69,66
97212,1,AMIR,2017,71,3
97213,1,AMIR,2017,72,4
97214,1,AMIR,2017,73,6
97215,1,AMIR,2017,74,17
97216,1,AMIR,2017,75,80
97217,1,AMIR,2017,76,20
97218,1,AMIR,2017,77,30
97219,1,AMIR,2017,78,39
97220,1,AMIR,2017,80,4
97221,1,AMIR,2017,81,6
97222,1,AMIR,2017,82,8
97223,1,AMIR,2017,83,16
97224,1,AMIR,2017,84,35
97225,1,AMIR,2017,87,3
97226,1,AMIR,2017,89,4
97227,1,AMIR,2017,90,10
97228,1,AMIR,2017,91,26
97229,1,AMIR,2017,92,73
97230,1,AMIR,2017,93,84
97231,1,AMIR,2017,94,49
97232,1,AMIR,2017,95,53
97233,1,AMIR,2017,974,5
97376,1,AMJAD,2017,30,3
97377,1,AMJAD,2017,31,6
97378,1,AMJAD,2017,33,4
97379,1,AMJAD,2017,34,6
97380,1,AMJAD,2017,38,3
97381,1,AMJAD,2017,42,3
97382,1,AMJAD,2017,59,11
97383,1,AMJAD,2017,67,3
97384,1,AMJAD,2017,75,3
97385,1,AMJAD,2017,77,4
97386,1,AMJAD,2017,78,3
97387,1,AMJAD,2017,84,4
97388,1,AMJAD,2017,92,5
97389,1,AMJAD,2017,93,3
97390,1,AMJAD,2017,94,3
97391,1,AMJAD,2017,95,5
97411,1,AMJED,2017,75,3
97424,1,AMMAR,2017,94,3
97491,1,AMOS,2017,75,3
97664,1,ANAEL,2017,31,3
98358,1,ANAS,2017,01,4
98359,1,ANAS,2017,06,16
98360,1,ANAS,2017,13,37
98361,1,ANAS,2017,14,4
98362,1,ANAS,2017,20,6
98363,1,ANAS,2017,21,3
98364,1,ANAS,2017,25,3
98365,1,ANAS,2017,26,3
98366,1,ANAS,2017,27,4
98367,1,ANAS,2017,28,3
98368,1,ANAS,2017,29,4
98369,1,ANAS,2017,30,5
98370,1,ANAS,2017,31,15
98371,1,ANAS,2017,33,7
98372,1,ANAS,2017,34,26
98373,1,ANAS,2017,35,3
98374,1,ANAS,2017,38,9
98375,1,ANAS,2017,42,11
98376,1,ANAS,2017,44,7
98377,1,ANAS,2017,45,5
98378,1,ANAS,2017,47,3
98379,1,ANAS,2017,49,7
98380,1,ANAS,2017,54,5
98381,1,ANAS,2017,57,12
98382,1,ANAS,2017,59,24
98383,1,ANAS,2017,60,11
98384,1,ANAS,2017,66,4
98385,1,ANAS,2017,67,11
98386,1,ANAS,2017,68,7
98387,1,ANAS,2017,69,29
98388,1,ANAS,2017,71,5
98389,1,ANAS,2017,72,3
98390,1,ANAS,2017,73,4
98391,1,ANAS,2017,74,8
98392,1,ANAS,2017,75,33
98393,1,ANAS,2017,76,10
98394,1,ANAS,2017,77,9
98395,1,ANAS,2017,78,25
98396,1,ANAS,2017,83,9
98397,1,ANAS,2017,84,14
98398,1,ANAS,2017,90,5
98399,1,ANAS,2017,91,26
98400,1,ANAS,2017,92,26
98401,1,ANAS,2017,93,43
98402,1,ANAS,2017,94,28
98403,1,ANAS,2017,95,18
98652,1,ANASS,2017,06,4
98653,1,ANASS,2017,13,3
98654,1,ANASS,2017,31,3
98655,1,ANASS,2017,51,3
98656,1,ANASS,2017,59,10
98657,1,ANASS,2017,69,4
98658,1,ANASS,2017,75,4
98659,1,ANASS,2017,91,4
98660,1,ANASS,2017,92,4
98661,1,ANASS,2017,93,3
98662,1,ANASS,2017,94,3
98663,1,ANASS,2017,95,3
99680,1,ANATOLE,2017,13,10
99681,1,ANATOLE,2017,14,3
99682,1,ANATOLE,2017,21,7
99683,1,ANATOLE,2017,22,5
99684,1,ANATOLE,2017,26,3
99685,1,ANATOLE,2017,29,3
99686,1,ANATOLE,2017,31,8
99687,1,ANATOLE,2017,33,5
99688,1,ANATOLE,2017,35,10
99689,1,ANATOLE,2017,37,6
99690,1,ANATOLE,2017,38,5
99691,1,ANATOLE,2017,44,15
99692,1,ANATOLE,2017,45,3
99693,1,ANATOLE,2017,49,10
99694,1,ANATOLE,2017,51,5
99695,1,ANATOLE,2017,54,6
99696,1,ANATOLE,2017,56,5
99697,1,ANATOLE,2017,57,4
99698,1,ANATOLE,2017,59,18
99699,1,ANATOLE,2017,62,7
99700,1,ANATOLE,2017,64,4
99701,1,ANATOLE,2017,67,4
99702,1,ANATOLE,2017,69,16
99703,1,ANATOLE,2017,70,3
99704,1,ANATOLE,2017,71,3
99705,1,ANATOLE,2017,72,6
99706,1,ANATOLE,2017,73,3
99707,1,ANATOLE,2017,75,36
99708,1,ANATOLE,2017,76,9
99709,1,ANATOLE,2017,77,6
99710,1,ANATOLE,2017,78,5
99711,1,ANATOLE,2017,79,3
99712,1,ANATOLE,2017,80,3
99713,1,ANATOLE,2017,83,4
99714,1,ANATOLE,2017,85,6
99715,1,ANATOLE,2017,86,3
99716,1,ANATOLE,2017,91,4
99717,1,ANATOLE,2017,92,11
99792,1,ANAËL,2017,12,3
